id,title,description,phase_number,target_date,start_date,completion_date,status,progress_percentage,verified,verified_at,ai_verification_score,images,videos,blockchain_hash,ipfs_hash,notes,created_at,updated_at,verified_by_id,project_id,qr_code_data,qr_code_secret
408e68bf-bc77-48d6-9598-e60ca97980f4,Flooring,Flooring and tiling work in progress,5,2025-10-05,2024-07-12,2025-10-05,completed,65.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:51.762197+00,2025-11-09 10:21:56.986194+00,,71d1304f-751b-4e54-995a-a9758479ca9c,milestone:71d1304f-751b-4e54-995a-a9758479ca9c:408e68bf-bc77-48d6-9598-e60ca97980f4:06dd5c69,8d87def78d28a14929fc4f802e0243c6e189ea40cf883b0f26851fd2f9dcab22
42441adb-b423-42b6-89d4-07c41a83f75e,Foundation,Foundation and basement work completed,1,2025-11-12,2025-08-14,2025-11-12,completed,67.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:52.894795+00,2025-11-09 10:21:53.93838+00,,6af73042-a4cd-4323-8e14-dbef3ecbef76,milestone:6af73042-a4cd-4323-8e14-dbef3ecbef76:42441adb-b423-42b6-89d4-07c41a83f75e:12a12a81,31eebe4b47e26a98a5c46fc45733ffbeccadcd7f6402687e6b615a14018e3f67
43147ff6-3e39-4bfe-9992-2d9a5e3737c9,Interior Finishing,"Flooring, wall finishes, painting, fixture installation, and final touches.",4,2026-03-17,,,pending,0.00,false,,,[],[],,,Phase 4 of construction,2025-11-09 08:44:06.727183+00,2025-11-09 10:21:39.115355+00,,e2a9b4a9-ce12-43ac-976c-eaed86910bf0,milestone:e2a9b4a9-ce12-43ac-976c-eaed86910bf0:43147ff6-3e39-4bfe-9992-2d9a5e3737c9:168df783,663ae96c0c5652ac4c82bfccf8780f2f497508437aeb0af0aed39eaf244416bd
43371f15-810e-43cf-9e55-0fec7aad9ed1,Plumbing,Internal plumbing and electrical work,4,2025-06-17,2024-06-22,2025-06-17,completed,98.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:53.864579+00,2025-11-09 10:21:52.921679+00,,ba548af6-5148-456a-bb55-1c435e401e74,milestone:ba548af6-5148-456a-bb55-1c435e401e74:43371f15-810e-43cf-9e55-0fec7aad9ed1:f9916949,319ec45c21d0484a032a8891ffe085d68fc01b26ee3df291d3dd0009665d6606
4389755f-5e57-42ba-80b7-926670c99ef5,Foundation,Foundation and basement work completed,1,2024-11-21,2024-08-23,2024-11-21,completed,77.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:44.084694+00,2025-11-09 10:22:06.150832+00,,8b65e2c1-1cec-41e1-beff-827968d6d38d,milestone:8b65e2c1-1cec-41e1-beff-827968d6d38d:4389755f-5e57-42ba-80b7-926670c99ef5:849ea81f,15c1891df4684ca43915074808dc5036a8875fc3db9024ff5ba61f0c76708896
43ed5f46-e55b-46b1-b3e0-c4a9e7ba1ede,Plumbing & Electrical,"Internal and external plumbing, electrical wiring, HVAC installation, and utility connections.",3,2025-01-24,,,pending,0.00,false,,,[],[],,,Phase 3 of construction,2025-11-09 08:44:04.568505+00,2025-11-09 10:21:30.893252+00,,0e2e4d93-1707-4e6a-ada7-12f4ef983e25,milestone:0e2e4d93-1707-4e6a-ada7-12f4ef983e25:43ed5f46-e55b-46b1-b3e0-c4a9e7ba1ede:068bb1bd,83b70fd1163eefff758b5889de5aec37b6efdde0773e6d389fe5e45f54f3260a
44f848d1-df25-4337-b4cf-707d70e4a7b9,Structural Framework,"Column, beam, and slab construction. Completion of structural framework for all floors.",2,2025-04-05,,,pending,0.00,false,,,[],[],,,Phase 2 of construction,2025-11-09 08:44:12.916697+00,2025-11-09 10:22:05.068251+00,,0dbacfa6-c425-4f95-829d-bc7e76a008d6,milestone:0dbacfa6-c425-4f95-829d-bc7e76a008d6:44f848d1-df25-4337-b4cf-707d70e4a7b9:6e956dd9,54e47174a2ed4cb7ed9c00b9de3110efa39738d0964bc82bd36d7e829ade1d44
45452c25-4dd4-449f-abec-d44f78ebf375,Foundation & Excavation,"Site preparation, excavation work, foundation laying, and plinth beam construction.",1,2025-04-04,,,pending,0.00,false,,,[],[],,,Phase 1 of construction,2025-11-09 08:43:53.503338+00,2025-11-09 10:21:08.851163+00,,fe6465af-4524-49ab-9245-5610f83ed7dc,milestone:fe6465af-4524-49ab-9245-5610f83ed7dc:45452c25-4dd4-449f-abec-d44f78ebf375:633c9a3e,854988d02042187705b038a6c49ac58477dc96c2639838abca90feaa74739e20
45736b48-939e-4810-9ad2-be9bb090f0a0,Handover & Possession,"Final inspections, quality checks, documentation, and handover to buyers.",5,2026-05-03,2026-05-03,2026-06-02,completed,100.00,true,,,[],[],,,Phase 5 of construction,2025-11-09 08:43:47.593274+00,2025-11-09 10:20:58.486348+00,,2de23750-eb2a-4425-8424-d2a6a2a2138d,milestone:2de23750-eb2a-4425-8424-d2a6a2a2138d:45736b48-939e-4810-9ad2-be9bb090f0a0:c1acf500,1f543451013de62d4206b1fdcd5eecc7967ed8835455a52abe1aa05e8a89d48b
459a5038-88de-48bd-89d6-fa1ebddf7146,Foundation,Foundation and basement work completed,1,2025-02-12,2024-11-14,,in_progress,100.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:30.359984+00,2025-11-09 10:22:26.859145+00,,cb60c315-49f1-4388-80b8-23cd136b4eaa,milestone:cb60c315-49f1-4388-80b8-23cd136b4eaa:459a5038-88de-48bd-89d6-fa1ebddf7146:6aac9060,d6e2aa5253e089687ce2756d4757bf7175eca9fa4958907f7d3cbfad6c519add
46743a93-9e0c-4526-9456-ee8d8a4bb5fe,Foundation & Excavation,"Site preparation, excavation work, foundation laying, and plinth beam construction.",1,2024-07-25,2024-07-25,2024-08-24,completed,100.00,true,,,[],[],,,Phase 1 of construction,2025-11-09 08:43:46.246441+00,2025-11-09 10:20:55.903409+00,,58f2d465-9b19-4205-9433-e8ad2c28f1fb,milestone:58f2d465-9b19-4205-9433-e8ad2c28f1fb:46743a93-9e0c-4526-9456-ee8d8a4bb5fe:22823c4f,90ff3ac8b448e00adab555062ed8ec83e7a46dc0bfb0e338186137f59d69dc86
47dc8a16-c318-4716-9f3f-eb0b8ebe4adf,Plumbing,Internal plumbing and electrical work,4,2026-10-06,2025-10-11,2026-10-06,completed,73.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:14:04.437869+00,2025-11-09 10:21:35.968182+00,,c0a49a65-df05-487d-bd8e-62870991fe15,milestone:c0a49a65-df05-487d-bd8e-62870991fe15:47dc8a16-c318-4716-9f3f-eb0b8ebe4adf:b58a0f40,cf347465fc388490d20bdf6fb3e3c724b0c3d035d01173129cd6b66659d31524
48521f52-c4db-419a-9c7a-003c4845251b,Plumbing & Electrical,"Internal and external plumbing, electrical wiring, HVAC installation, and utility connections.",3,2025-08-27,2025-08-27,2025-09-26,completed,100.00,true,,,[],[],,,Phase 3 of construction,2025-11-09 08:44:00.246534+00,2025-11-09 10:21:20.692669+00,,af3fb2c1-8d89-4291-95d8-51a3524b1e3c,milestone:af3fb2c1-8d89-4291-95d8-51a3524b1e3c:48521f52-c4db-419a-9c7a-003c4845251b:57200354,55f8d4c17a74350d0df2c78a4b195831e1e57b4deb815e8d7733f6a5fd0e2748
48a59211-9586-47ac-ae6c-8b78b10bb321,Structure,RCC framework and structure completed,2,2024-08-01,2024-02-03,2024-08-01,completed,95.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:55.686732+00,2025-11-09 10:21:48.569572+00,,7773bbcc-8cc5-4386-97cf-611734f096f9,milestone:7773bbcc-8cc5-4386-97cf-611734f096f9:48a59211-9586-47ac-ae6c-8b78b10bb321:4fcb7a99,c61dc3e17dce7f06165d3c214e93cbab78d2de67471a2151d5bb254e1b975b38
48bf8640-3c2d-4793-af05-d98219be3b63,Plumbing & Electrical,"Internal and external plumbing, electrical wiring, HVAC installation, and utility connections.",3,2025-11-11,2025-11-11,,in_progress,65.00,false,,,[],[],,,Phase 3 of construction,2025-11-09 08:43:50.545694+00,2025-11-09 10:21:03.701245+00,,1b21c30b-ed04-4724-8fd1-c48a0c758727,milestone:1b21c30b-ed04-4724-8fd1-c48a0c758727:48bf8640-3c2d-4793-af05-d98219be3b63:0c8f53c0,4a638e8dd1cdba9f6fc58c79e6e1fad920ddc638d8a99ab68be72190540177f9
4a1deb2e-600e-4086-a868-4ff929bb2ec8,Foundation & Excavation,"Site preparation, excavation work, foundation laying, and plinth beam construction.",1,2025-05-08,2025-05-08,2025-06-07,completed,100.00,true,,,[],[],,,Phase 1 of construction,2025-11-09 08:43:47.057894+00,2025-11-09 10:20:57.287359+00,,2de23750-eb2a-4425-8424-d2a6a2a2138d,milestone:2de23750-eb2a-4425-8424-d2a6a2a2138d:4a1deb2e-600e-4086-a868-4ff929bb2ec8:c1a5ef19,159fa73732695d599a4c020d83899a74cb832d51c83e254fc8b9df3191a8304a
4a3f208f-3c2d-46c8-86a4-fa018b07e045,Plumbing & Electrical,"Internal and external plumbing, electrical wiring, HVAC installation, and utility connections.",3,2025-01-10,,,pending,0.00,false,,,[],[],,,Phase 3 of construction,2025-11-09 08:44:15.344645+00,2025-11-09 10:22:15.582362+00,,75508490-5768-43b8-91cd-189b56a9835f,milestone:75508490-5768-43b8-91cd-189b56a9835f:4a3f208f-3c2d-46c8-86a4-fa018b07e045:fd3128f7,308fd8c38803308fb668d0e49c3fef8902545a4369dd04a647515c0607de9b64
4a7798d8-ca83-499e-a054-6923f8bf4c4d,Structural Framework,"Column, beam, and slab construction. Completion of structural framework for all floors.",2,2024-11-16,2024-11-16,2024-12-16,completed,100.00,true,,,[],[],,,Phase 2 of construction,2025-11-09 08:44:02.553136+00,2025-11-09 10:21:24.756035+00,,0bb4faa3-0337-4205-85dc-27bdfc2e15ea,milestone:0bb4faa3-0337-4205-85dc-27bdfc2e15ea:4a7798d8-ca83-499e-a054-6923f8bf4c4d:df6a12e7,e5edf9148f6017c61cf1e5e7c194ee21a7d73926e3c430de35f41457e8af4e50
4b629465-14d2-46c1-85c0-61e799d9b175,Structural Framework,"Column, beam, and slab construction. Completion of structural framework for all floors.",2,2024-09-22,2024-09-22,2024-10-22,completed,100.00,true,,,[],[],,,Phase 2 of construction,2025-11-09 08:43:56.069702+00,2025-11-09 10:21:13.321773+00,,cd8768f6-cf22-4367-9234-6cc200f21c73,milestone:cd8768f6-cf22-4367-9234-6cc200f21c73:4b629465-14d2-46c1-85c0-61e799d9b175:8a5dd40d,add7760a38e293d01d6aa260afe76d237098eb8c357dfaa3f289128479bd8d7c
4b7f00d5-0c16-45b0-bb35-30b4820bfc3a,Handover & Possession,"Final inspections, quality checks, documentation, and handover to buyers.",5,2026-03-30,,,pending,0.00,false,,,[],[],,,Phase 5 of construction,2025-11-09 08:43:54.043053+00,2025-11-09 10:21:10.012195+00,,fe6465af-4524-49ab-9245-5610f83ed7dc,milestone:fe6465af-4524-49ab-9245-5610f83ed7dc:4b7f00d5-0c16-45b0-bb35-30b4820bfc3a:89a3c8d5,27159e3c9ca3cdd1c3df564900e6a7a5b57a6261eb3bac6406a87c4abbc22b87
4ca7c023-5cb9-4148-8016-c44014a1a290,Handover & Possession,"Final inspections, quality checks, documentation, and handover to buyers.",5,2025-10-16,,,pending,0.00,false,,,[],[],,,Phase 5 of construction,2025-11-09 08:43:49.204262+00,2025-11-09 10:21:01.317089+00,,44e95329-bae5-4f5e-94a6-bf730fca9741,milestone:44e95329-bae5-4f5e-94a6-bf730fca9741:4ca7c023-5cb9-4148-8016-c44014a1a290:7deab891,27bfbed6c7da6f44f07068ede7ec4743c5fadf1965744d03e5f124ac895453e5
4db930e6-729a-449e-b704-1ab44a1054f8,Structural Framework,"Column, beam, and slab construction. Completion of structural framework for all floors.",2,2024-03-26,,,pending,0.00,false,,,[],[],,,Phase 2 of construction,2025-11-09 08:44:08.212346+00,2025-11-09 10:21:42.583092+00,,f876ea19-b70b-4206-aeac-8fa5b56b35bd,milestone:f876ea19-b70b-4206-aeac-8fa5b56b35bd:4db930e6-729a-449e-b704-1ab44a1054f8:d10ba39a,71107d03abef4589106fb3285f9c9009ef8df28380f771fc89733160892ad866
4e7347ba-1a65-4a17-83cc-dfbb67e853d8,Walls,Brick work and plastering completed,3,2025-01-27,2024-05-02,2025-01-27,completed,61.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:31.477871+00,2025-11-09 10:22:25.769888+00,,8f11825b-6f81-4ab3-a416-913721ecb13d,milestone:8f11825b-6f81-4ab3-a416-913721ecb13d:4e7347ba-1a65-4a17-83cc-dfbb67e853d8:a30c440c,84231104e13c173896fe3e0f122a6b6da5acf2648e2fff21f3cddac518f88916
4e76ac34-ada6-41bf-b87a-f36afbe9eebc,Handover & Possession,"Final inspections, quality checks, documentation, and handover to buyers.",5,2025-08-26,,,pending,0.00,false,,,[],[],,,Phase 5 of construction,2025-11-09 08:44:19.12066+00,2025-11-09 10:22:31.902587+00,,48b458f1-1443-404d-847e-3e270f487e4d,milestone:48b458f1-1443-404d-847e-3e270f487e4d:4e76ac34-ada6-41bf-b87a-f36afbe9eebc:a544d91c,8a4d4a94bd2fe974b3529ab6e4948a93a2d78b760de12832e7b20e5548516b9e
4e98c984-db71-4643-b8f2-27c947238359,Plumbing,Internal plumbing and electrical work,4,2026-04-08,2025-04-13,2026-04-08,completed,69.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:14:06.538623+00,2025-11-09 10:21:32.520969+00,,3616d6ba-699d-403e-aedc-fdf0bfc7e9d3,milestone:3616d6ba-699d-403e-aedc-fdf0bfc7e9d3:4e98c984-db71-4643-b8f2-27c947238359:75a7c0a7,d319bcddbb0e5a5c4295b4b878a07422543eed426f6f02bfa1d39b8582c38ef8
4e9cd669-7876-4e6a-9878-e343d5986f22,Foundation,Foundation and basement work completed,1,2025-12-08,2025-09-09,,in_progress,95.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:48.005258+00,2025-11-09 10:22:00.882603+00,,ab8d1e9b-c83c-44bd-81e7-321b4495fc18,milestone:ab8d1e9b-c83c-44bd-81e7-321b4495fc18:4e9cd669-7876-4e6a-9878-e343d5986f22:af2cabd1,b7b2114bfb74df30cd674212984057ca2fec8781b3daecc2a9dd9369244b8ee8
4f22999e-76db-4049-bf83-96539e6b98e2,Flooring,Flooring and tiling work in progress,5,2025-09-12,2024-06-19,2025-09-12,completed,61.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:19.785471+00,2025-11-09 10:22:39.720578+00,,d2ab3c99-c335-44c0-aacd-7878ee0d9ade,milestone:d2ab3c99-c335-44c0-aacd-7878ee0d9ade:4f22999e-76db-4049-bf83-96539e6b98e2:b259b073,b2ecefdfbf56f1f3f54f897c9f2f54e9f87eab87167b5085a356a8db64217d94
4f9ac355-1bd1-486a-98db-4df101666919,Walls,Brick work and plastering completed,3,2025-03-19,2024-06-22,2025-03-19,completed,93.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:53.864511+00,2025-11-09 10:21:52.618973+00,,ba548af6-5148-456a-bb55-1c435e401e74,milestone:ba548af6-5148-456a-bb55-1c435e401e74:4f9ac355-1bd1-486a-98db-4df101666919:ace0fa3b,cba74a58d36514c6d29c6d2096d379f178bd6963c7f54a8aa0a91e4621e0b651
503f9b57-ab7f-4b60-97fb-ee911debb740,Flooring,Flooring and tiling work in progress,5,2025-11-23,2024-08-30,2025-11-23,completed,76.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:45.740804+00,2025-11-09 10:22:04.214161+00,,8c05b951-a639-4b1e-b8be-26c9b76e5bdc,milestone:8c05b951-a639-4b1e-b8be-26c9b76e5bdc:503f9b57-ab7f-4b60-97fb-ee911debb740:02ad3626,dafcc72d54079b030b7f8c4c79a408de528f982b8ed0e6c5bdd84851a3fe322c
504fac40-0673-4896-a045-feac854c81aa,Plumbing,Internal plumbing and electrical work,4,2025-11-09,2024-11-14,,in_progress,85.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:30.360062+00,2025-11-09 10:22:27.722091+00,,cb60c315-49f1-4388-80b8-23cd136b4eaa,milestone:cb60c315-49f1-4388-80b8-23cd136b4eaa:504fac40-0673-4896-a045-feac854c81aa:e67a5ef0,185254980c8859b13567bb4afcff91a611b7cf4ec10607a02d7803ed363db677
50ae904e-8e37-45ac-877b-bdba31a6af1b,Flooring,Flooring and tiling work in progress,5,2026-04-01,2025-01-06,2026-04-01,completed,73.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:41.156374+00,2025-11-09 10:22:11.471005+00,,4a219338-b15a-448e-9edb-3d5a6a7647db,milestone:4a219338-b15a-448e-9edb-3d5a6a7647db:50ae904e-8e37-45ac-877b-bdba31a6af1b:694287c9,d56b06c97e1ee79deba06fc1c7e3a4f92afc25c87b3b76673d7acb6ac9081470
512abc6d-12f1-42d0-b285-581e8368b5e0,Walls,Brick work and plastering completed,3,2026-05-11,2025-08-14,2026-05-11,completed,66.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:52.894877+00,2025-11-09 10:21:54.758072+00,,6af73042-a4cd-4323-8e14-dbef3ecbef76,milestone:6af73042-a4cd-4323-8e14-dbef3ecbef76:512abc6d-12f1-42d0-b285-581e8368b5e0:aa3198f0,3f9bc72217f2e855a861479a77ca305676201f7612a8ba44abbba72a4bd043bb
51a7a892-3b11-4758-8970-cfd239552c7e,Walls,Brick work and plastering completed,3,2026-06-06,2025-09-09,,in_progress,60.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:48.005336+00,2025-11-09 10:22:01.467157+00,,ab8d1e9b-c83c-44bd-81e7-321b4495fc18,milestone:ab8d1e9b-c83c-44bd-81e7-321b4495fc18:51a7a892-3b11-4758-8970-cfd239552c7e:65290d03,314768d61a0deb64ffb382f4fd3db80d582df4a35d358cd120aea18b756a81e4
51cdf89b-df09-4654-97f0-9aad450b0fb0,Structure,RCC framework and structure completed,2,2026-04-26,2025-10-28,,in_progress,74.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:50.938715+00,2025-11-09 10:21:57.80921+00,,9609d7ec-7168-4231-9612-4a00c67fc86f,milestone:9609d7ec-7168-4231-9612-4a00c67fc86f:51cdf89b-df09-4654-97f0-9aad450b0fb0:b0687c2c,e3d5e9a7a0e957868104c789d1a7eeb8c6fbeef9d327a001ab68ea79b51d3e9a
51d8e4f9-30ee-48ea-a00c-e3a79de3be58,Interior Finishing,"Flooring, wall finishes, painting, fixture installation, and final touches.",4,2025-07-18,,,pending,0.00,false,,,[],[],,,Phase 4 of construction,2025-11-09 08:43:49.070342+00,2025-11-09 10:21:01.05112+00,,44e95329-bae5-4f5e-94a6-bf730fca9741,milestone:44e95329-bae5-4f5e-94a6-bf730fca9741:51d8e4f9-30ee-48ea-a00c-e3a79de3be58:51b30f4d,bd14e2efea74d767be4e6f16011785bbf00fd7b428f8a3ddfb5e1b58544d0093
51fc09c2-4d8e-4e1a-8045-a4d43de24c1e,Handover & Possession,"Final inspections, quality checks, documentation, and handover to buyers.",5,2026-03-28,,,pending,0.00,false,,,[],[],,,Phase 5 of construction,2025-11-09 08:43:55.660559+00,2025-11-09 10:21:12.757665+00,,7bc10bfa-5459-4c4f-b159-37db69524ffc,milestone:7bc10bfa-5459-4c4f-b159-37db69524ffc:51fc09c2-4d8e-4e1a-8045-a4d43de24c1e:e263b6dc,eaa839c2d0d212f0555e4aa2f3e086826fb58f5a7891110188d5c086a8f4cfb6
5237e972-f996-47e7-aebe-34e799dbed67,Finishing,Painting and finishing work,6,2026-02-21,2024-08-30,2026-02-21,completed,60.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:45.74084+00,2025-11-09 10:22:04.492903+00,,8c05b951-a639-4b1e-b8be-26c9b76e5bdc,milestone:8c05b951-a639-4b1e-b8be-26c9b76e5bdc:5237e972-f996-47e7-aebe-34e799dbed67:156dff76,94c927335636e492f5071aea9a56442a12f4fd4dcbd8da75e08fd7e0ff4c4c54
5274664e-d29a-47d1-865c-aa2c1248e3a7,Walls,Brick work and plastering completed,3,2026-01-11,2025-04-16,,in_progress,89.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:49.138969+00,2025-11-09 10:22:00.335984+00,,15757230-6964-46ea-9154-750d1fbc9ef8,milestone:15757230-6964-46ea-9154-750d1fbc9ef8:5274664e-d29a-47d1-865c-aa2c1248e3a7:c902be75,356a04fc371d1a88b62833db73e196990505d58b60f807b4d22654d770355d3b
52a9ba0f-2217-4230-807b-622e5f680da1,Handover & Possession,"Final inspections, quality checks, documentation, and handover to buyers.",5,2025-06-03,,,pending,0.00,false,,,[],[],,,Phase 5 of construction,2025-11-09 08:43:43.545651+00,2025-11-09 10:20:51.297544+00,,c0dd24a2-81af-4ead-869d-b07832d7319a,milestone:c0dd24a2-81af-4ead-869d-b07832d7319a:52a9ba0f-2217-4230-807b-622e5f680da1:a25067f0,1b29d2a94a1cb3aa661f6f1600fe8b6b6d726cbfe4531be08a378260d893037b
52d50b06-e6b4-4ef9-bb4e-43a90a9aec96,Structure,RCC framework and structure completed,2,2025-10-10,2025-04-13,2025-10-10,completed,82.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:14:06.53848+00,2025-11-09 10:21:31.975658+00,,3616d6ba-699d-403e-aedc-fdf0bfc7e9d3,milestone:3616d6ba-699d-403e-aedc-fdf0bfc7e9d3:52d50b06-e6b4-4ef9-bb4e-43a90a9aec96:0918951f,562b4989a9ae321afc0fb69d1eb6b2f2b8553946452640cfa4cb975fd7d8e208
52d71124-c609-48be-978b-01838652bdbe,Plumbing,Internal plumbing and electrical work,4,2026-08-09,2025-08-14,2026-08-09,completed,97.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:52.894906+00,2025-11-09 10:21:55.026555+00,,6af73042-a4cd-4323-8e14-dbef3ecbef76,milestone:6af73042-a4cd-4323-8e14-dbef3ecbef76:52d71124-c609-48be-978b-01838652bdbe:f4b2bf83,1f4321becd1a0a78d74158d783c2f0aafcbbe9283f93591266bb10e6c700eb26
52f042be-3bcc-4359-aeb6-a6814ce4c473,Walls,Brick work and plastering completed,3,2026-04-20,2025-07-24,2026-04-20,completed,74.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:14:05.574776+00,2025-11-09 10:21:34.034914+00,,402b1848-ffec-421d-bf2c-11f9b19b5acb,milestone:402b1848-ffec-421d-bf2c-11f9b19b5acb:52f042be-3bcc-4359-aeb6-a6814ce4c473:cb9e9477,f20e4f4bc3b493344b55513bdc7f8303190b130ec87422cb370a734c84ff8fdb
5301dbe4-2746-4237-a70e-392e2455bc2f,Plumbing & Electrical,"Internal and external plumbing, electrical wiring, HVAC installation, and utility connections.",3,2025-09-07,,,pending,0.00,false,,,[],[],,,Phase 3 of construction,2025-11-09 08:43:57.010954+00,2025-11-09 10:21:14.984089+00,,f170f613-3385-4689-8417-c6671ab848db,milestone:f170f613-3385-4689-8417-c6671ab848db:5301dbe4-2746-4237-a70e-392e2455bc2f:a06070f3,6b522c52b48c6c718fea781f1798c9960951891451a2f911170c02ff097ad7e7
53e8ddb1-7c2a-43e1-86ea-0dc7b364310c,Plumbing,Internal plumbing and electrical work,4,2025-07-07,2024-07-12,2025-07-07,completed,95.00,true,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:51.762169+00,2025-11-09 10:21:56.715825+00,,71d1304f-751b-4e54-995a-a9758479ca9c,milestone:71d1304f-751b-4e54-995a-a9758479ca9c:53e8ddb1-7c2a-43e1-86ea-0dc7b364310c:cec71d66,19062cd28a90028169fbafb24b7b11fd266b50cf52919829db5fc43305e36643
54464803-9219-4916-b544-8c14fc58218f,Flooring,Flooring and tiling work in progress,5,2026-08-27,2025-06-03,2026-08-27,completed,78.00,false,,,"[""https://images.unsplash.com/photo-1541888946425-d81bb19240f5?w=800"",""https://images.unsplash.com/photo-1503387762-592deb58ef4e?w=800""]",[],,,Auto-seeded milestone.,2025-11-09 08:13:39.1906+00,2025-11-09 10:22:14.382215+00,,63e8475a-bf8e-4315-b592-f6fb53261959,milestone:63e8475a-bf8e-4315-b592-f6fb53261959:54464803-9219-4916-b544-8c14fc58218f:aa759343,f455c76bc6ec76f9ae765e0018b604559c390aa7a4e2b321558cc965b7bf4220
